customer_id,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,RFM_composite,segment,cluster,cluster_label
CUST_01196,23,13,3860.74,296.97999999999996,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_01197,4,10,2732.45,273.245,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01198,510,1,49.62,49.62,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01199,1,20,13929.04,696.452,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01200,14,6,3395.6,565.9333333333333,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_01201,4,12,4763.849999999999,396.9874999999999,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01202,9,13,3318.02,255.2323076923077,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01203,14,7,2265.7999999999997,323.68571428571425,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_01204,42,9,5877.71,653.0788888888889,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_01205,11,1,209.91,209.91,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01206,220,3,478.62,159.54,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01207,20,5,2272.2000000000003,454.44000000000005,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_01208,37,5,1232.1,246.42,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_01209,1,9,2616.48,290.72,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_01210,2,34,21586.97,634.9108823529413,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01211,1,18,5236.17,290.8983333333333,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_01212,682,1,26.44,26.44,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01213,5,9,1570.4,174.4888888888889,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01214,0,18,7328.43,407.135,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01215,15,9,2872.06,319.11777777777775,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_01216,95,2,250.68,125.34,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_01217,8,5,600.73,120.146,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_01218,13,2,319.81,159.905,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01219,6,5,654.1,130.82,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_01220,98,6,1593.28,265.5466666666667,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_01221,120,2,311.85,155.925,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_01222,420,3,254.33,84.77666666666666,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01223,30,5,753.68,150.736,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_01224,0,15,8761.05,584.0699999999999,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01225,4,24,15948.11,664.5045833333334,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_01226,41,5,1897.39,379.478,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_01227,22,3,644.27,214.75666666666663,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01228,18,5,2563.1,512.62,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_01229,35,13,4293.93,330.3023076923077,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_01230,4,12,2968.39,247.3658333333333,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01231,31,3,375.06,125.02,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_01232,39,8,1634.31,204.28875,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01233,25,5,947.9,189.58,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_01234,2,10,4174.19,417.419,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_01235,121,8,1990.65,248.83125,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_01236,13,8,9560.26,1195.0325,3,3,5,335,3.7,Needs Attention,2,Loyal High-Value
CUST_01237,1,1,432.58,432.58,5,1,1,511,2.2,New Customers,2,Loyal High-Value
CUST_01238,233,2,1268.74,634.37,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_01239,0,25,16043.23,641.7292,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01240,5,13,8697.71,669.0546153846153,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_01241,6,14,4990.47,356.46214285714285,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01242,27,4,872.38,218.095,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_01243,5,11,2243.54,203.95818181818183,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01244,26,7,1742.54,248.93428571428572,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01245,11,3,676.04,225.34666666666664,3,1,2,312,1.95,Regular,2,Loyal High-Value
CUST_01246,11,12,2693.27,224.4391666666667,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_01247,476,3,886.08,295.36,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01248,52,5,1751.84,350.368,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_01249,28,4,3210.73,802.6825,2,2,4,224,2.6999999999999997,About to Sleep,2,Loyal High-Value
CUST_01250,3,5,3441.19,688.238,4,2,4,424,3.3,New Customers,2,Loyal High-Value
CUST_01251,418,2,1550.16,775.08,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01252,35,8,1220.66,152.58249999999998,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_01253,6,10,3468.5499999999997,346.85499999999996,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01254,504,1,255.28,255.28,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01255,441,2,824.27,412.135,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01256,6,12,4742.19,395.18249999999995,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01257,13,6,6056.34,1009.39,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_01258,44,4,493.22,123.305,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_01259,1,19,33045.78,1739.2515789473684,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01260,6,5,3451.0,690.2,4,2,4,424,3.3,New Customers,2,Loyal High-Value
CUST_01261,17,7,1845.73,263.67571428571426,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_01262,1,12,5721.79,476.8158333333334,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_01263,401,4,998.96,249.74,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_01264,6,9,2711.7799999999997,301.3088888888889,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01265,0,34,42854.77,1260.4344117647058,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01266,86,3,1058.63,352.8766666666667,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_01267,14,10,2530.08,253.008,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_01268,71,2,767.0699999999999,383.535,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_01269,1,6,578.43,96.405,5,3,1,531,2.9,Potential Loyalists,2,Loyal High-Value
CUST_01270,480,4,297.67,74.4175,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_01271,22,2,178.32999999999998,89.16499999999999,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01272,430,2,44.5,22.25,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01273,5,14,4321.74,308.69571428571425,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01274,3,12,2130.19,177.51583333333335,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01275,3,13,2768.98,212.99846153846153,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01276,30,6,1958.68,326.44666666666666,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01277,466,4,1308.94,327.235,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_01278,0,22,10684.75,485.67045454545456,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01279,19,7,911.76,130.25142857142856,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_01280,3,12,7046.1,587.1750000000001,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_01281,477,2,397.62,198.81,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01282,6,14,6310.92,450.78,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01283,4,7,2208.55,315.50714285714287,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_01284,2,15,4543.38,302.892,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_01285,469,1,44.33,44.33,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01286,4,11,2642.8500000000004,240.25909090909093,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01287,4,15,2601.91,173.46066666666667,4,5,3,453,4.0,Potential Loyalists,2,Loyal High-Value
CUST_01288,54,9,4866.37,540.7077777777778,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_01289,54,1,125.41,125.41,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_01290,9,14,4982.32,355.88,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01291,2,20,8712.369999999999,435.6184999999999,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01292,14,3,355.77,118.59,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01293,6,7,1959.59,279.9414285714286,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_01294,0,19,15180.71,798.9847368421052,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01295,4,11,3001.1099999999997,272.8281818181818,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01296,526,1,66.09,66.09,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01297,15,8,907.89,113.48625,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_01298,15,14,3074.08,219.5771428571429,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_01299,33,7,4773.4400000000005,681.9200000000001,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_01300,3,6,1775.25,295.875,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_01301,0,6,800.81,133.46833333333333,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_01302,40,4,571.54,142.885,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_01303,1,36,58585.02,1627.361666666667,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01304,0,30,27371.65,912.3883333333334,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01305,107,5,1250.8,250.16,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_01306,444,2,960.92,480.46,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01307,10,12,3754.73,312.89416666666665,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01308,8,15,7542.429999999999,502.8286666666666,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_01309,10,8,2056.15,257.01875,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_01310,536,2,1017.62,508.81,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01311,588,1,11.69,11.69,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01312,19,12,3702.67,308.55583333333334,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01313,3,12,3077.72,256.47666666666663,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01314,0,20,12834.27,641.7135000000001,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01315,15,14,5833.05,416.6464285714286,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01316,17,8,4821.0599999999995,602.6324999999999,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_01317,2,39,36294.36,930.6246153846154,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01318,29,8,6416.82,802.1025,2,3,5,235,3.4,At Risk,2,Loyal High-Value
CUST_01319,2,2,69.45,34.725,5,1,1,511,2.2,New Customers,2,Loyal High-Value
CUST_01320,33,5,2145.83,429.166,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_01321,9,15,5526.84,368.456,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_01322,617,4,507.17,126.7925,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_01323,0,19,17408.37,916.23,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01324,3,5,2177.33,435.466,4,2,3,423,2.9499999999999997,New Customers,2,Loyal High-Value
CUST_01325,0,15,8190.35,546.0233333333333,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01326,16,15,3275.9,218.39333333333337,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_01327,6,11,2534.24,230.38545454545456,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01328,479,2,129.6,64.8,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01329,538,1,72.46,72.46,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01330,7,12,3163.46,263.62166666666667,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01331,5,6,1564.76,260.79333333333335,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_01332,10,10,2077.74,207.77399999999997,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_01333,80,8,2963.49,370.43625,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_01334,1,21,10306.66,490.79333333333335,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01335,12,2,262.18,131.09,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01336,19,7,1850.93,264.41857142857145,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_01337,68,6,1941.56,323.59333333333336,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01338,736,1,40.36,40.36,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01339,0,15,10305.73,687.0486666666667,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01340,0,20,6272.07,313.6035,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_01341,11,5,1073.43,214.686,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_01342,0,21,19921.81,948.6576190476192,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01343,39,9,4491.71,499.0788888888889,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_01344,8,19,6074.870000000001,319.73,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_01345,2,14,11856.56,846.8971428571429,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_01346,18,2,1348.7399999999998,674.3699999999999,3,1,2,312,1.95,Regular,2,Loyal High-Value
CUST_01347,1,29,33935.97,1170.2058620689656,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01348,21,5,2291.06,458.212,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_01349,1,7,4491.9800000000005,641.7114285714287,5,3,4,534,3.95,Potential Loyalists,2,Loyal High-Value
CUST_01350,458,1,85.76,85.76,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01351,51,4,3257.06,814.265,2,2,4,224,2.6999999999999997,About to Sleep,2,Loyal High-Value
CUST_01352,0,16,9959.81,622.488125,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01353,487,3,699.53,233.17666666666665,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01354,0,21,8018.09,381.81380952380954,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01355,1,23,33119.19,1439.9647826086955,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01356,414,4,601.19,150.2975,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_01357,16,5,1345.37,269.07399999999996,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_01358,1,18,32580.33,1810.0183333333332,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01359,58,4,715.72,178.93,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_01360,403,3,2815.8100000000004,938.6033333333336,1,1,3,113,1.6999999999999995,About to Sleep,1,Regular Customers
CUST_01361,444,3,914.93,304.9766666666667,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01362,450,4,540.49,135.1225,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_01363,34,10,3339.19,333.919,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_01364,4,17,10649.45,626.4382352941177,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_01365,3,9,2618.9700000000003,290.99666666666667,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01366,13,5,1182.62,236.52399999999997,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_01367,4,16,10598.79,662.4243749999999,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_01368,71,1,299.14,299.14,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_01369,6,4,480.54,120.135,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_01370,7,2,967.14,483.57,4,1,2,412,2.25,New Customers,2,Loyal High-Value
CUST_01371,5,12,4162.7699999999995,346.8975,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01372,8,24,3165.01,131.87541666666667,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_01373,31,8,3855.8,481.975,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_01374,0,8,1610.15,201.26875,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_01375,473,2,804.15,402.075,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01376,0,15,5961.3,397.42,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_01377,20,9,1336.73,148.52555555555557,3,4,2,342,3.0,Regular,2,Loyal High-Value
CUST_01378,8,5,1051.58,210.31599999999997,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_01379,26,7,2001.71,285.9585714285714,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01380,2,4,2125.7200000000003,531.4300000000001,5,2,3,523,3.25,New Customers,2,Loyal High-Value
CUST_01381,22,10,7012.83,701.283,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_01382,0,4,756.1200000000001,189.03000000000003,5,2,2,522,2.9000000000000004,New Customers,2,Loyal High-Value
CUST_01383,12,10,3899.84,389.984,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01384,54,2,150.54000000000002,75.27000000000001,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_01385,168,4,1105.29,276.3225,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_01386,0,22,9864.79,448.39954545454543,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01387,457,4,317.24,79.31,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_01388,56,3,2567.72,855.9066666666666,2,1,3,213,2.0,About to Sleep,2,Loyal High-Value
CUST_01389,0,25,22320.2,892.808,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01390,2,8,2128.46,266.0575,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_01391,0,25,25050.08,1002.0032,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01392,19,3,295.09,98.36333333333332,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01393,633,1,79.76,79.76,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01394,3,3,1020.5,340.1666666666667,4,1,2,412,2.25,New Customers,2,Loyal High-Value
CUST_01395,38,5,822.1500000000001,164.43,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_01396,63,5,608.84,121.768,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_01397,6,3,358.31,119.43666666666668,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_01398,10,5,1320.77,264.154,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_01399,1,16,7270.7,454.41875,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01400,21,1,872.64,872.64,3,1,2,312,1.95,Regular,2,Loyal High-Value
CUST_01401,523,2,745.13,372.565,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01402,47,5,1963.47,392.694,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_01403,7,2,1064.97,532.485,4,1,2,412,2.25,New Customers,2,Loyal High-Value
CUST_01404,520,2,296.34999999999997,148.17499999999998,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01405,7,12,5877.150000000001,489.7625000000001,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01406,10,12,6378.51,531.5425,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_01407,178,6,2230.5,371.75,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_01408,17,2,439.02,219.51,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_01409,14,7,2324.78,332.1114285714286,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_01410,6,19,19762.8,1040.1473684210523,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_01411,30,5,3075.36,615.072,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_01412,60,6,1789.1799999999998,298.19666666666666,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01413,14,7,3647.44,521.0628571428572,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_01414,100,3,1066.76,355.58666666666664,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_01415,10,15,10036.49,669.0993333333333,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_01416,5,10,1747.37,174.737,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_01417,1,16,12166.96,760.4350000000001,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_01418,17,9,5827.5199999999995,647.5022222222221,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_01419,7,4,1418.84,354.71000000000004,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_01420,669,1,135.49,135.49,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01421,8,14,4944.8,353.2,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01422,21,4,1104.69,276.1725,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_01423,71,7,1699.25,242.75,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_01424,533,2,120.62,60.31,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01425,106,2,263.71999999999997,131.86,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_01426,75,7,1712.58,244.6542857142857,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_01427,6,11,3603.03,327.54818181818183,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_01428,1,12,8418.8,701.5666666666666,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_01429,0,5,1788.8,357.76,5,2,3,523,3.25,New Customers,2,Loyal High-Value
CUST_01430,2,20,37190.3,1859.515,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_01431,488,3,621.38,207.1266666666667,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_01432,1,2,62.36,31.18,5,1,1,511,2.2,New Customers,2,Loyal High-Value
CUST_01433,19,8,4626.51,578.31375,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_01434,31,6,926.6,154.43333333333334,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_01435,6,7,2152.31,307.47285714285715,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_01436,426,4,2791.2000000000003,697.8000000000001,1,2,3,123,2.05,About to Sleep,1,Regular Customers
CUST_01437,410,4,1593.67,398.4175,1,2,3,123,2.05,About to Sleep,1,Regular Customers
CUST_01438,539,2,780.6700000000001,390.335,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_01439,11,13,2588.06,199.08153846153849,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_01440,7,4,303.0,75.75,4,2,1,421,2.25,New Customers,2,Loyal High-Value
