transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,country
TXN_012378,CUST_01318,2025-03-30,Home & Garden,Home & Garden Item,1,302.67,302.67,Bank Transfer,Canada
TXN_012379,CUST_01318,2025-12-28,Electronics,Electronics Item,1,877.76,877.76,Credit Card,Canada
TXN_012380,CUST_01318,2026-01-08,Beauty,Beauty Item,2,8.95,17.9,PayPal,Canada
TXN_012381,CUST_01318,2025-11-03,Electronics,Electronics Item,2,1032.2,2064.4,Bank Transfer,Canada
TXN_012382,CUST_01318,2024-12-24,Beauty,Beauty Item,1,64.54,64.54,Apple Pay,Canada
TXN_012383,CUST_01318,2025-06-24,Electronics,Electronics Item,3,998.91,2996.73,Credit Card,Canada
TXN_012384,CUST_01318,2024-08-03,Books,Books Item,1,33.67,33.67,Debit Card,Canada
TXN_012385,CUST_01318,2024-08-22,Beauty,Beauty Item,1,59.15,59.15,Apple Pay,Canada
TXN_012386,CUST_01319,2025-12-04,Books,Books Item,1,45.59,45.59,Bank Transfer,Germany
TXN_012387,CUST_01319,2026-02-04,Books,Books Item,1,23.86,23.86,Credit Card,Germany
TXN_012388,CUST_01320,2026-01-02,Sports,Sports Item,1,300.41,300.41,Debit Card,Germany
TXN_012389,CUST_01320,2025-11-22,Home & Garden,Home & Garden Item,1,113.91,113.91,Apple Pay,Germany
TXN_012390,CUST_01320,2025-12-29,Electronics,Electronics Item,1,1409.01,1409.01,Bank Transfer,Germany
TXN_012391,CUST_01320,2025-11-13,Books,Books Item,1,25.1,25.1,Credit Card,Germany
TXN_012392,CUST_01320,2026-01-04,Sports,Sports Item,1,297.4,297.4,Credit Card,Germany
TXN_012393,CUST_01321,2025-06-08,Electronics,Electronics Item,1,814.81,814.81,Credit Card,USA
TXN_012394,CUST_01321,2026-01-28,Sports,Sports Item,1,346.21,346.21,Credit Card,USA
TXN_012395,CUST_01321,2025-11-01,Electronics,Electronics Item,1,722.59,722.59,Credit Card,USA
TXN_012396,CUST_01321,2025-10-21,Books,Books Item,2,13.22,26.44,Bank Transfer,USA
TXN_012397,CUST_01321,2025-07-06,Home & Garden,Home & Garden Item,1,120.45,120.45,Credit Card,USA
TXN_012398,CUST_01321,2025-12-18,Electronics,Electronics Item,1,1376.52,1376.52,Apple Pay,USA
TXN_012399,CUST_01321,2025-06-18,Electronics,Electronics Item,1,816.14,816.14,PayPal,USA
TXN_012400,CUST_01321,2025-12-18,Sports,Sports Item,1,233.36,233.36,Bank Transfer,USA
TXN_012401,CUST_01321,2025-11-11,Fashion,Fashion Item,1,78.13,78.13,Credit Card,USA
TXN_012402,CUST_01321,2025-12-25,Sports,Sports Item,1,63.91,63.91,Credit Card,USA
TXN_012403,CUST_01321,2025-07-02,Fashion,Fashion Item,1,215.07,215.07,Credit Card,USA
TXN_012404,CUST_01321,2026-01-24,Fashion,Fashion Item,3,50.64,151.92,Credit Card,USA
TXN_012405,CUST_01321,2026-01-09,Home & Garden,Home & Garden Item,3,89.78,269.34,Apple Pay,USA
TXN_012406,CUST_01321,2025-09-04,Books,Books Item,1,21.41,21.41,Credit Card,USA
TXN_012407,CUST_01321,2025-06-10,Fashion,Fashion Item,1,270.54,270.54,PayPal,USA
TXN_012408,CUST_01322,2024-03-16,Books,Books Item,2,22.21,44.42,Apple Pay,Canada
TXN_012409,CUST_01322,2024-03-15,Home & Garden,Home & Garden Item,1,122.82,122.82,Debit Card,Canada
TXN_012410,CUST_01322,2024-03-14,Fashion,Fashion Item,1,145.83,145.83,Debit Card,Canada
TXN_012411,CUST_01322,2024-05-30,Home & Garden,Home & Garden Item,1,194.1,194.1,Bank Transfer,Canada
TXN_012412,CUST_01323,2025-12-19,Sports,Sports Item,1,668.35,668.35,Debit Card,USA
TXN_012413,CUST_01323,2025-12-23,Sports,Sports Item,4,646.38,2585.52,Debit Card,USA
TXN_012414,CUST_01323,2026-01-30,Home & Garden,Home & Garden Item,3,216.5,649.5,Apple Pay,USA
TXN_012415,CUST_01323,2026-02-05,Electronics,Electronics Item,4,655.63,2622.52,PayPal,USA
TXN_012416,CUST_01323,2026-01-27,Electronics,Electronics Item,4,322.8,1291.2,Apple Pay,USA
TXN_012417,CUST_01323,2025-12-15,Toys,Toys Item,2,107.86,215.72,Credit Card,USA
TXN_012418,CUST_01323,2026-02-01,Sports,Sports Item,2,691.5,1383.0,Apple Pay,USA
TXN_012419,CUST_01323,2025-12-18,Electronics,Electronics Item,1,2163.67,2163.67,Bank Transfer,USA
TXN_012420,CUST_01323,2026-01-31,Books,Books Item,4,60.51,242.04,PayPal,USA
TXN_012421,CUST_01323,2026-01-10,Home & Garden,Home & Garden Item,4,688.55,2754.2,PayPal,USA
TXN_012422,CUST_01323,2025-12-28,Books,Books Item,3,60.15,180.45,Debit Card,USA
TXN_012423,CUST_01323,2025-11-26,Fashion,Fashion Item,2,120.46,240.92,Debit Card,USA
TXN_012424,CUST_01323,2026-01-30,Fashion,Fashion Item,1,376.27,376.27,Bank Transfer,USA
TXN_012425,CUST_01323,2025-11-21,Fashion,Fashion Item,1,139.41,139.41,PayPal,USA
TXN_012426,CUST_01323,2026-01-20,Fashion,Fashion Item,2,273.0,546.0,Bank Transfer,USA
TXN_012427,CUST_01323,2025-12-27,Fashion,Fashion Item,4,62.1,248.4,Apple Pay,USA
TXN_012428,CUST_01323,2026-01-30,Toys,Toys Item,3,125.6,376.8,Debit Card,USA
TXN_012429,CUST_01323,2026-02-06,Fashion,Fashion Item,2,304.04,608.08,Apple Pay,USA
TXN_012430,CUST_01323,2026-01-09,Books,Books Item,2,58.16,116.32,Credit Card,USA
TXN_012431,CUST_01324,2025-12-09,Beauty,Beauty Item,1,146.21,146.21,Debit Card,UK
TXN_012432,CUST_01324,2026-01-01,Electronics,Electronics Item,1,215.97,215.97,Apple Pay,UK
TXN_012433,CUST_01324,2026-02-03,Sports,Sports Item,3,298.7,896.1,PayPal,UK
TXN_012434,CUST_01324,2025-11-12,Beauty,Beauty Item,2,93.49,186.98,Debit Card,UK
TXN_012435,CUST_01324,2026-01-29,Electronics,Electronics Item,1,732.07,732.07,Debit Card,UK
TXN_012436,CUST_01325,2025-12-27,Fashion,Fashion Item,1,169.4,169.4,Debit Card,UK
TXN_012437,CUST_01325,2025-08-03,Electronics,Electronics Item,1,448.97,448.97,Debit Card,UK
TXN_012438,CUST_01325,2025-11-22,Beauty,Beauty Item,1,81.3,81.3,Apple Pay,UK
TXN_012439,CUST_01325,2025-12-07,Home & Garden,Home & Garden Item,1,257.18,257.18,Credit Card,UK
TXN_012440,CUST_01325,2025-12-16,Beauty,Beauty Item,1,140.12,140.12,PayPal,UK
TXN_012441,CUST_01325,2025-01-28,Electronics,Electronics Item,1,102.67,102.67,PayPal,UK
TXN_012442,CUST_01325,2025-10-29,Fashion,Fashion Item,3,78.51,235.53,Debit Card,UK
TXN_012443,CUST_01325,2025-12-21,Electronics,Electronics Item,1,365.93,365.93,Credit Card,UK
TXN_012444,CUST_01325,2025-09-05,Home & Garden,Home & Garden Item,1,351.24,351.24,Credit Card,UK
TXN_012445,CUST_01325,2025-12-09,Fashion,Fashion Item,3,79.16,237.48,Debit Card,UK
TXN_012446,CUST_01325,2025-08-23,Fashion,Fashion Item,2,242.71,485.42,Credit Card,UK
TXN_012447,CUST_01325,2026-01-28,Electronics,Electronics Item,2,1141.16,2282.32,Credit Card,UK
TXN_012448,CUST_01325,2025-11-08,Fashion,Fashion Item,1,102.87,102.87,Apple Pay,UK
TXN_012449,CUST_01325,2026-01-27,Sports,Sports Item,1,255.78,255.78,Apple Pay,UK
TXN_012450,CUST_01325,2026-02-06,Electronics,Electronics Item,3,891.38,2674.14,PayPal,UK
TXN_012451,CUST_01326,2025-09-08,Fashion,Fashion Item,1,58.95,58.95,Credit Card,USA
TXN_012452,CUST_01326,2025-10-14,Beauty,Beauty Item,1,132.59,132.59,Credit Card,USA
TXN_012453,CUST_01326,2025-12-10,Fashion,Fashion Item,1,242.39,242.39,Debit Card,USA
TXN_012454,CUST_01326,2025-11-10,Home & Garden,Home & Garden Item,1,182.6,182.6,Apple Pay,USA
TXN_012455,CUST_01326,2025-12-22,Beauty,Beauty Item,2,23.74,47.48,Debit Card,USA
TXN_012456,CUST_01326,2025-12-16,Fashion,Fashion Item,2,128.61,257.22,Apple Pay,USA
TXN_012457,CUST_01326,2026-01-21,Beauty,Beauty Item,1,70.64,70.64,PayPal,USA
TXN_012458,CUST_01326,2025-09-16,Fashion,Fashion Item,1,112.32,112.32,Credit Card,USA
TXN_012459,CUST_01326,2025-11-16,Toys,Toys Item,2,193.21,386.42,Bank Transfer,USA
TXN_012460,CUST_01326,2025-11-03,Home & Garden,Home & Garden Item,1,233.27,233.27,Apple Pay,USA
TXN_012461,CUST_01326,2025-08-06,Books,Books Item,1,31.84,31.84,PayPal,USA
TXN_012462,CUST_01326,2026-01-11,Fashion,Fashion Item,1,215.9,215.9,Apple Pay,USA
TXN_012463,CUST_01326,2025-08-29,Beauty,Beauty Item,1,107.22,107.22,Apple Pay,USA
TXN_012464,CUST_01326,2025-12-02,Electronics,Electronics Item,2,125.83,251.66,Bank Transfer,USA
TXN_012465,CUST_01326,2024-11-10,Home & Garden,Home & Garden Item,2,472.7,945.4,Credit Card,USA
TXN_012466,CUST_01327,2025-11-06,Books,Books Item,2,12.07,24.14,PayPal,USA
TXN_012467,CUST_01327,2025-10-14,Books,Books Item,1,15.08,15.08,Apple Pay,USA
TXN_012468,CUST_01327,2025-08-25,Fashion,Fashion Item,1,51.84,51.84,Credit Card,USA
TXN_012469,CUST_01327,2025-12-26,Fashion,Fashion Item,1,51.53,51.53,Credit Card,USA
TXN_012470,CUST_01327,2024-12-26,Beauty,Beauty Item,2,138.87,277.74,Debit Card,USA
TXN_012471,CUST_01327,2025-05-24,Home & Garden,Home & Garden Item,1,261.45,261.45,Apple Pay,USA
TXN_012472,CUST_01327,2026-01-31,Beauty,Beauty Item,2,137.34,274.68,Credit Card,USA
TXN_012473,CUST_01327,2024-10-06,Home & Garden,Home & Garden Item,1,475.91,475.91,Credit Card,USA
TXN_012474,CUST_01327,2026-01-31,Fashion,Fashion Item,1,277.45,277.45,PayPal,USA
TXN_012475,CUST_01327,2025-09-03,Home & Garden,Home & Garden Item,2,340.82,681.64,Apple Pay,USA
TXN_012476,CUST_01327,2025-06-04,Beauty,Beauty Item,1,142.78,142.78,Debit Card,USA
TXN_012477,CUST_01328,2024-10-15,Books,Books Item,2,11.18,22.36,Credit Card,UK
TXN_012478,CUST_01328,2024-05-06,Fashion,Fashion Item,1,107.24,107.24,PayPal,UK
TXN_012479,CUST_01329,2024-08-17,Fashion,Fashion Item,2,36.23,72.46,Apple Pay,France
TXN_012480,CUST_01330,2026-01-30,Electronics,Electronics Item,1,641.61,641.61,Debit Card,Canada
TXN_012481,CUST_01330,2025-10-23,Sports,Sports Item,2,178.94,357.88,Credit Card,Canada
TXN_012482,CUST_01330,2026-01-30,Fashion,Fashion Item,1,173.59,173.59,Apple Pay,Canada
TXN_012483,CUST_01330,2025-11-24,Beauty,Beauty Item,1,58.79,58.79,Bank Transfer,Canada
TXN_012484,CUST_01330,2025-09-01,Beauty,Beauty Item,1,16.2,16.2,Debit Card,Canada
TXN_012485,CUST_01330,2026-01-05,Home & Garden,Home & Garden Item,3,128.36,385.08,Debit Card,Canada
TXN_012486,CUST_01330,2025-11-21,Electronics,Electronics Item,1,608.86,608.86,Credit Card,Canada
TXN_012487,CUST_01330,2025-10-01,Books,Books Item,1,18.52,18.52,Bank Transfer,Canada
TXN_012488,CUST_01330,2026-01-26,Sports,Sports Item,1,296.82,296.82,Credit Card,Canada
TXN_012489,CUST_01330,2025-10-02,Fashion,Fashion Item,1,43.08,43.08,Apple Pay,Canada
TXN_012490,CUST_01330,2025-12-01,Home & Garden,Home & Garden Item,2,187.43,374.86,Bank Transfer,Canada
TXN_012491,CUST_01330,2025-07-29,Toys,Toys Item,1,188.17,188.17,Apple Pay,Canada
TXN_012492,CUST_01331,2025-09-02,Beauty,Beauty Item,1,127.27,127.27,Apple Pay,France
TXN_012493,CUST_01331,2025-09-30,Beauty,Beauty Item,1,139.14,139.14,Apple Pay,France
TXN_012494,CUST_01331,2026-01-05,Sports,Sports Item,2,355.72,711.44,Credit Card,France
TXN_012495,CUST_01331,2025-10-18,Fashion,Fashion Item,1,205.3,205.3,PayPal,France
TXN_012496,CUST_01331,2025-10-31,Sports,Sports Item,1,347.53,347.53,PayPal,France
TXN_012497,CUST_01331,2026-02-01,Fashion,Fashion Item,1,34.08,34.08,Apple Pay,France
TXN_012498,CUST_01332,2025-09-08,Beauty,Beauty Item,1,16.35,16.35,Credit Card,Canada
TXN_012499,CUST_01332,2025-10-11,Toys,Toys Item,1,85.4,85.4,Credit Card,Canada
TXN_012500,CUST_01332,2025-12-11,Toys,Toys Item,1,115.48,115.48,Apple Pay,Canada
TXN_012501,CUST_01332,2026-01-15,Electronics,Electronics Item,1,1053.85,1053.85,Apple Pay,Canada
TXN_012502,CUST_01332,2025-12-26,Beauty,Beauty Item,2,89.7,179.4,Apple Pay,Canada
TXN_012503,CUST_01332,2025-11-03,Electronics,Electronics Item,1,184.45,184.45,Apple Pay,Canada
TXN_012504,CUST_01332,2025-06-29,Books,Books Item,3,27.7,83.1,Debit Card,Canada
TXN_012505,CUST_01332,2026-01-27,Home & Garden,Home & Garden Item,1,149.37,149.37,Bank Transfer,Canada
TXN_012506,CUST_01332,2025-08-28,Fashion,Fashion Item,1,126.81,126.81,Debit Card,Canada
TXN_012507,CUST_01332,2026-01-14,Home & Garden,Home & Garden Item,1,83.53,83.53,PayPal,Canada
TXN_012508,CUST_01333,2025-11-18,Sports,Sports Item,1,267.38,267.38,PayPal,USA
TXN_012509,CUST_01333,2025-02-19,Fashion,Fashion Item,1,79.6,79.6,Bank Transfer,USA
TXN_012510,CUST_01333,2025-03-22,Sports,Sports Item,1,171.13,171.13,Bank Transfer,USA
TXN_012511,CUST_01333,2025-02-19,Fashion,Fashion Item,1,92.18,92.18,Credit Card,USA
TXN_012512,CUST_01333,2025-11-07,Beauty,Beauty Item,1,31.22,31.22,Apple Pay,USA
TXN_012513,CUST_01333,2025-10-21,Fashion,Fashion Item,1,68.6,68.6,Apple Pay,USA
TXN_012514,CUST_01333,2025-07-29,Electronics,Electronics Item,2,1047.38,2094.76,Credit Card,USA
TXN_012515,CUST_01333,2025-08-11,Sports,Sports Item,2,79.31,158.62,Credit Card,USA
TXN_012516,CUST_01334,2025-11-11,Fashion,Fashion Item,1,273.86,273.86,Bank Transfer,Canada
TXN_012517,CUST_01334,2026-01-11,Fashion,Fashion Item,1,27.4,27.4,Credit Card,Canada
TXN_012518,CUST_01334,2026-02-04,Home & Garden,Home & Garden Item,3,90.91,272.73,Bank Transfer,Canada
TXN_012519,CUST_01334,2025-12-26,Fashion,Fashion Item,3,196.02,588.06,Debit Card,Canada
TXN_012520,CUST_01334,2025-12-24,Fashion,Fashion Item,2,151.74,303.48,Bank Transfer,Canada
TXN_012521,CUST_01334,2025-12-06,Fashion,Fashion Item,1,216.26,216.26,Apple Pay,Canada
TXN_012522,CUST_01334,2026-01-30,Toys,Toys Item,1,204.48,204.48,Apple Pay,Canada
TXN_012523,CUST_01334,2026-02-01,Fashion,Fashion Item,1,200.03,200.03,Debit Card,Canada
TXN_012524,CUST_01334,2025-08-10,Electronics,Electronics Item,2,1601.7,3203.4,PayPal,Canada
TXN_012525,CUST_01334,2025-04-23,Fashion,Fashion Item,1,274.47,274.47,Credit Card,Canada
TXN_012526,CUST_01334,2026-02-05,Beauty,Beauty Item,1,181.71,181.71,Debit Card,Canada
TXN_012527,CUST_01334,2025-12-26,Toys,Toys Item,1,57.8,57.8,Bank Transfer,Canada
TXN_012528,CUST_01334,2026-01-29,Sports,Sports Item,1,124.55,124.55,PayPal,Canada
TXN_012529,CUST_01334,2026-01-21,Beauty,Beauty Item,2,168.68,337.36,Apple Pay,Canada
TXN_012530,CUST_01334,2026-01-01,Beauty,Beauty Item,1,170.97,170.97,Bank Transfer,Canada
TXN_012531,CUST_01334,2026-01-05,Electronics,Electronics Item,1,1604.08,1604.08,Debit Card,Canada
TXN_012532,CUST_01334,2026-01-29,Books,Books Item,1,30.3,30.3,Bank Transfer,Canada
TXN_012533,CUST_01334,2025-12-04,Electronics,Electronics Item,1,1686.62,1686.62,Apple Pay,Canada
TXN_012534,CUST_01334,2025-11-12,Books,Books Item,2,25.73,51.46,Debit Card,Canada
TXN_012535,CUST_01334,2026-01-02,Home & Garden,Home & Garden Item,2,115.92,231.84,Credit Card,Canada
TXN_012536,CUST_01334,2026-02-02,Home & Garden,Home & Garden Item,1,265.8,265.8,Credit Card,Canada
TXN_012537,CUST_01335,2026-01-25,Sports,Sports Item,2,74.53,149.06,PayPal,USA
TXN_012538,CUST_01335,2025-10-25,Fashion,Fashion Item,1,113.12,113.12,Bank Transfer,USA
TXN_012539,CUST_01336,2026-01-08,Home & Garden,Home & Garden Item,3,266.49,799.47,Debit Card,USA
TXN_012540,CUST_01336,2025-12-24,Sports,Sports Item,2,122.72,245.44,Credit Card,USA
TXN_012541,CUST_01336,2025-11-03,Fashion,Fashion Item,1,35.06,35.06,Bank Transfer,USA
TXN_012542,CUST_01336,2026-01-18,Fashion,Fashion Item,1,46.78,46.78,Debit Card,USA
TXN_012543,CUST_01336,2025-11-22,Fashion,Fashion Item,2,204.67,409.34,Credit Card,USA
TXN_012544,CUST_01336,2025-11-03,Sports,Sports Item,1,288.05,288.05,Apple Pay,USA
TXN_012545,CUST_01336,2025-12-28,Fashion,Fashion Item,1,26.79,26.79,Apple Pay,USA
TXN_012546,CUST_01337,2024-11-07,Sports,Sports Item,1,258.41,258.41,PayPal,USA
TXN_012547,CUST_01337,2025-04-20,Fashion,Fashion Item,2,109.22,218.44,Debit Card,USA
TXN_012548,CUST_01337,2025-10-30,Beauty,Beauty Item,2,21.2,42.4,Bank Transfer,USA
TXN_012549,CUST_01337,2025-10-10,Fashion,Fashion Item,2,219.09,438.18,Bank Transfer,USA
TXN_012550,CUST_01337,2025-11-30,Electronics,Electronics Item,1,834.72,834.72,Bank Transfer,USA
TXN_012551,CUST_01337,2025-09-13,Toys,Toys Item,1,149.41,149.41,Apple Pay,USA
TXN_012552,CUST_01338,2024-02-01,Fashion,Fashion Item,2,20.18,40.36,Debit Card,USA
TXN_012553,CUST_01339,2026-02-01,Electronics,Electronics Item,1,1447.04,1447.04,Bank Transfer,USA
TXN_012554,CUST_01339,2025-11-01,Electronics,Electronics Item,1,121.32,121.32,Debit Card,USA
TXN_012555,CUST_01339,2026-02-06,Electronics,Electronics Item,1,1424.82,1424.82,Credit Card,USA
TXN_012556,CUST_01339,2025-07-16,Electronics,Electronics Item,1,650.18,650.18,Apple Pay,USA
TXN_012557,CUST_01339,2026-01-31,Beauty,Beauty Item,1,127.88,127.88,Credit Card,USA
TXN_012558,CUST_01339,2025-11-26,Books,Books Item,1,29.39,29.39,Bank Transfer,USA
TXN_012559,CUST_01339,2026-02-04,Home & Garden,Home & Garden Item,1,184.16,184.16,Bank Transfer,USA
TXN_012560,CUST_01339,2025-07-10,Home & Garden,Home & Garden Item,1,471.8,471.8,Credit Card,USA
TXN_012561,CUST_01339,2025-08-15,Electronics,Electronics Item,1,61.2,61.2,Bank Transfer,USA
TXN_012562,CUST_01339,2026-01-16,Electronics,Electronics Item,3,1128.21,3384.63,PayPal,USA
TXN_012563,CUST_01339,2025-12-28,Fashion,Fashion Item,1,154.93,154.93,Bank Transfer,USA
TXN_012564,CUST_01339,2025-08-07,Electronics,Electronics Item,1,1226.7,1226.7,Bank Transfer,USA
TXN_012565,CUST_01339,2025-10-20,Toys,Toys Item,1,18.22,18.22,Credit Card,USA
TXN_012566,CUST_01339,2025-10-27,Electronics,Electronics Item,1,929.21,929.21,PayPal,USA
TXN_012567,CUST_01339,2025-07-10,Home & Garden,Home & Garden Item,1,74.25,74.25,Bank Transfer,USA
TXN_012568,CUST_01340,2026-02-02,Sports,Sports Item,1,245.48,245.48,Debit Card,UK
TXN_012569,CUST_01340,2026-01-11,Beauty,Beauty Item,1,88.64,88.64,Bank Transfer,UK
TXN_012570,CUST_01340,2026-02-06,Fashion,Fashion Item,1,40.73,40.73,Apple Pay,UK
TXN_012571,CUST_01340,2026-02-02,Toys,Toys Item,2,189.75,379.5,Bank Transfer,UK
TXN_012572,CUST_01340,2025-12-26,Home & Garden,Home & Garden Item,1,427.16,427.16,Apple Pay,UK
TXN_012573,CUST_01340,2025-07-21,Home & Garden,Home & Garden Item,1,32.53,32.53,Bank Transfer,UK
TXN_012574,CUST_01340,2025-12-24,Sports,Sports Item,1,295.2,295.2,Bank Transfer,UK
TXN_012575,CUST_01340,2025-12-31,Sports,Sports Item,1,109.61,109.61,Debit Card,UK
TXN_012576,CUST_01340,2026-01-26,Fashion,Fashion Item,1,181.95,181.95,Debit Card,UK
TXN_012577,CUST_01340,2025-12-31,Electronics,Electronics Item,1,1041.45,1041.45,Bank Transfer,UK
TXN_012578,CUST_01340,2026-02-01,Sports,Sports Item,2,309.12,618.24,Apple Pay,UK
TXN_012579,CUST_01340,2026-02-04,Sports,Sports Item,3,232.69,698.07,Apple Pay,UK
TXN_012580,CUST_01340,2025-10-07,Fashion,Fashion Item,1,203.0,203.0,Debit Card,UK
TXN_012581,CUST_01340,2026-02-02,Home & Garden,Home & Garden Item,1,54.57,54.57,Bank Transfer,UK
TXN_012582,CUST_01340,2025-12-24,Fashion,Fashion Item,1,255.45,255.45,Apple Pay,UK
TXN_012583,CUST_01340,2025-11-13,Sports,Sports Item,1,279.96,279.96,Debit Card,UK
TXN_012584,CUST_01340,2026-02-04,Home & Garden,Home & Garden Item,1,340.38,340.38,PayPal,UK
TXN_012585,CUST_01340,2025-12-31,Fashion,Fashion Item,1,296.49,296.49,PayPal,UK
TXN_012586,CUST_01340,2025-12-23,Sports,Sports Item,1,237.52,237.52,Apple Pay,UK
TXN_012587,CUST_01340,2026-01-15,Fashion,Fashion Item,2,223.07,446.14,PayPal,UK
TXN_012588,CUST_01341,2025-11-10,Home & Garden,Home & Garden Item,1,418.93,418.93,Bank Transfer,France
TXN_012589,CUST_01341,2026-01-26,Fashion,Fashion Item,1,191.2,191.2,Apple Pay,France
TXN_012590,CUST_01341,2025-10-22,Fashion,Fashion Item,2,170.95,341.9,PayPal,France
TXN_012591,CUST_01341,2025-12-24,Sports,Sports Item,2,49.5,99.0,Debit Card,France
TXN_012592,CUST_01341,2025-08-13,Books,Books Item,2,11.2,22.4,Apple Pay,France
TXN_012593,CUST_01342,2026-01-16,Fashion,Fashion Item,2,492.71,985.42,PayPal,USA
TXN_012594,CUST_01342,2026-01-13,Sports,Sports Item,2,569.17,1138.34,Credit Card,USA
TXN_012595,CUST_01342,2026-01-28,Fashion,Fashion Item,3,349.43,1048.29,Credit Card,USA
TXN_012596,CUST_01342,2026-02-06,Electronics,Electronics Item,1,1903.41,1903.41,Apple Pay,USA
TXN_012597,CUST_01342,2026-01-10,Beauty,Beauty Item,1,251.96,251.96,PayPal,USA
TXN_012598,CUST_01342,2025-12-20,Fashion,Fashion Item,2,41.62,83.24,Debit Card,USA
TXN_012599,CUST_01342,2026-01-18,Home & Garden,Home & Garden Item,1,690.85,690.85,PayPal,USA
TXN_012600,CUST_01342,2025-10-28,Fashion,Fashion Item,1,54.68,54.68,Apple Pay,USA
TXN_012601,CUST_01342,2026-01-24,Beauty,Beauty Item,1,235.63,235.63,Apple Pay,USA
TXN_012602,CUST_01342,2026-01-23,Sports,Sports Item,1,259.58,259.58,Apple Pay,USA
TXN_012603,CUST_01342,2026-01-09,Electronics,Electronics Item,3,551.75,1655.25,PayPal,USA
TXN_012604,CUST_01342,2026-01-10,Home & Garden,Home & Garden Item,4,622.08,2488.32,Credit Card,USA
TXN_012605,CUST_01342,2026-01-17,Sports,Sports Item,3,627.54,1882.62,Apple Pay,USA
TXN_012606,CUST_01342,2026-01-25,Books,Books Item,2,72.38,144.76,Debit Card,USA
TXN_012607,CUST_01342,2025-11-23,Beauty,Beauty Item,4,180.55,722.2,Bank Transfer,USA
TXN_012608,CUST_01342,2026-02-06,Electronics,Electronics Item,4,691.39,2765.56,Apple Pay,USA
TXN_012609,CUST_01342,2026-01-15,Fashion,Fashion Item,1,232.56,232.56,PayPal,USA
TXN_012610,CUST_01342,2026-01-30,Electronics,Electronics Item,2,859.02,1718.04,Debit Card,USA
TXN_012611,CUST_01342,2025-12-28,Fashion,Fashion Item,3,322.48,967.44,PayPal,USA
TXN_012612,CUST_01342,2026-01-01,Fashion,Fashion Item,1,215.5,215.5,Bank Transfer,USA
TXN_012613,CUST_01342,2026-01-14,Electronics,Electronics Item,1,478.16,478.16,Credit Card,USA
TXN_012614,CUST_01343,2025-12-04,Fashion,Fashion Item,1,55.72,55.72,Credit Card,USA
TXN_012615,CUST_01343,2025-12-16,Electronics,Electronics Item,1,1172.29,1172.29,Credit Card,USA
TXN_012616,CUST_01343,2025-07-17,Electronics,Electronics Item,1,1423.39,1423.39,Apple Pay,USA
TXN_012617,CUST_01343,2025-12-29,Beauty,Beauty Item,1,100.14,100.14,Debit Card,USA
TXN_012618,CUST_01343,2025-10-25,Fashion,Fashion Item,1,25.95,25.95,Debit Card,USA
TXN_012619,CUST_01343,2025-11-28,Electronics,Electronics Item,1,779.32,779.32,Credit Card,USA
TXN_012620,CUST_01343,2025-09-09,Toys,Toys Item,3,151.32,453.96,Debit Card,USA
TXN_012621,CUST_01343,2025-12-18,Beauty,Beauty Item,1,98.48,98.48,PayPal,USA
TXN_012622,CUST_01343,2025-12-10,Sports,Sports Item,1,382.46,382.46,Apple Pay,USA
TXN_012623,CUST_01344,2025-12-19,Sports,Sports Item,2,436.97,873.94,Apple Pay,UK
TXN_012624,CUST_01344,2025-11-04,Fashion,Fashion Item,1,89.91,89.91,Debit Card,UK
TXN_012625,CUST_01344,2025-12-04,Home & Garden,Home & Garden Item,1,132.18,132.18,Debit Card,UK
TXN_012626,CUST_01344,2025-11-21,Fashion,Fashion Item,1,323.99,323.99,Bank Transfer,UK
TXN_012627,CUST_01344,2025-11-29,Books,Books Item,1,17.65,17.65,Debit Card,UK
TXN_012628,CUST_01344,2026-01-17,Home & Garden,Home & Garden Item,2,21.48,42.96,Credit Card,UK
TXN_012629,CUST_01344,2026-01-18,Fashion,Fashion Item,1,114.74,114.74,Apple Pay,UK
